time,engine_id,score
2026-05-31 22:45:00,BUY_LL_HIGHVOL_RF_085,0.018526
2026-05-31 22:45:00,SELL_label_HH_hgb_09,0.016183
2026-05-31 22:45:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.014041
2026-05-31 22:45:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.089649
2026-05-31 22:45:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.008616
2026-05-31 22:45:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.015068
2026-05-31 22:50:00,BUY_HL_HGB_090,0.542821
2026-05-31 22:50:00,BUY_LL_HGB_088,0.165370
2026-05-31 22:50:00,BUY_LL_HIGHVOL_RF_085,0.023037
2026-05-31 22:50:00,SELL_label_HH_hgb_09,0.012161
2026-05-31 22:50:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.012408
2026-05-31 22:50:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.073988
2026-05-31 22:50:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006557
2026-05-31 22:50:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.012491
2026-05-31 22:55:00,BUY_HL_HGB_090,0.056668
2026-05-31 22:55:00,BUY_LL_HGB_088,0.048533
2026-05-31 22:55:00,BUY_LL_HIGHVOL_RF_085,0.022688
2026-05-31 22:55:00,SELL_label_HH_hgb_09,0.026413
2026-05-31 22:55:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.016454
2026-05-31 22:55:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.069296
2026-05-31 22:55:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005627
2026-05-31 22:55:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.011091
2026-05-31 23:00:00,BUY_HL_HGB_090,0.074563
2026-05-31 23:00:00,BUY_LL_HGB_088,0.034218
2026-05-31 23:00:00,BUY_LL_HIGHVOL_RF_085,0.017827
2026-05-31 23:00:00,SELL_label_HH_hgb_09,0.015605
2026-05-31 23:00:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.018927
2026-05-31 23:00:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.088051
2026-05-31 23:00:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.008442
2026-05-31 23:00:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.015318
2026-05-31 23:05:00,BUY_HL_HGB_090,0.019410
2026-05-31 23:05:00,BUY_LL_HGB_088,0.046783
2026-05-31 23:05:00,BUY_LL_HIGHVOL_RF_085,0.038505
2026-05-31 23:05:00,SELL_label_HH_hgb_09,0.017786
2026-05-31 23:05:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.013068
2026-05-31 23:05:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.085767
2026-05-31 23:05:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006883
2026-05-31 23:05:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.006995
2026-05-31 23:10:00,BUY_HL_HGB_090,0.023740
2026-05-31 23:10:00,BUY_LL_HGB_088,0.029256
2026-05-31 23:10:00,BUY_LL_HIGHVOL_RF_085,0.030184
2026-05-31 23:10:00,SELL_label_HH_hgb_09,0.016700
2026-05-31 23:10:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.017696
2026-05-31 23:10:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.095572
2026-05-31 23:10:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.009051
2026-05-31 23:10:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.008533
2026-05-31 23:15:00,BUY_HL_HGB_090,0.026233
2026-05-31 23:15:00,BUY_LL_HGB_088,0.016640
2026-05-31 23:15:00,BUY_LL_HIGHVOL_RF_085,0.024686
2026-05-31 23:15:00,SELL_label_HH_hgb_09,0.019528
2026-05-31 23:15:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.027649
2026-05-31 23:15:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.113588
2026-05-31 23:15:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.008204
2026-05-31 23:15:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.012705
2026-05-31 23:20:00,BUY_HL_HGB_090,0.032148
2026-05-31 23:20:00,BUY_LL_HGB_088,0.060378
2026-05-31 23:20:00,BUY_LL_HIGHVOL_RF_085,0.031522
2026-05-31 23:20:00,SELL_label_HH_hgb_09,0.012844
2026-05-31 23:20:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.016058
2026-05-31 23:20:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.089179
2026-05-31 23:20:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006974
2026-05-31 23:20:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.005655
2026-05-31 23:25:00,BUY_HL_HGB_090,0.025203
2026-05-31 23:25:00,BUY_LL_HGB_088,0.065666
2026-05-31 23:25:00,BUY_LL_HIGHVOL_RF_085,0.035749
2026-05-31 23:25:00,SELL_label_HH_hgb_09,0.014060
2026-05-31 23:25:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.008900
2026-05-31 23:25:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.065562
2026-05-31 23:25:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006307
2026-05-31 23:25:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.002796
2026-05-31 23:30:00,BUY_HL_HGB_090,0.024062
2026-05-31 23:30:00,BUY_LL_HGB_088,0.030739
2026-05-31 23:30:00,BUY_LL_HIGHVOL_RF_085,0.022931
2026-05-31 23:30:00,SELL_label_HH_hgb_09,0.020672
2026-05-31 23:30:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.010795
2026-05-31 23:30:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.101806
2026-05-31 23:30:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007450
2026-05-31 23:30:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.011516
2026-05-31 23:35:00,BUY_HL_HGB_090,0.034576
2026-05-31 23:35:00,BUY_LL_HGB_088,0.016950
2026-05-31 23:35:00,BUY_LL_HIGHVOL_RF_085,0.022822
2026-05-31 23:35:00,SELL_label_HH_hgb_09,0.023891
2026-05-31 23:35:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.034284
2026-05-31 23:35:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.113828
2026-05-31 23:35:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007002
2026-05-31 23:35:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.008573
2026-05-31 23:40:00,BUY_HL_HGB_090,0.032581
2026-05-31 23:40:00,BUY_LL_HGB_088,0.019840
2026-05-31 23:40:00,BUY_LL_HIGHVOL_RF_085,0.026895
2026-05-31 23:40:00,SELL_label_HH_hgb_09,0.022054
2026-05-31 23:40:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.012947
2026-05-31 23:40:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.102485
2026-05-31 23:40:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007403
2026-05-31 23:40:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.002822
2026-05-31 23:45:00,BUY_HL_HGB_090,0.195819
2026-05-31 23:45:00,BUY_LL_HGB_088,0.161815
2026-05-31 23:45:00,BUY_LL_HIGHVOL_RF_085,0.104783
2026-05-31 23:45:00,SELL_label_HH_hgb_09,0.042145
2026-05-31 23:45:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.073322
2026-05-31 23:45:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.159074
2026-05-31 23:45:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006277
2026-05-31 23:45:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.042267
2026-05-31 23:50:00,BUY_HL_HGB_090,0.322119
2026-05-31 23:50:00,BUY_LL_HGB_088,0.071679
2026-05-31 23:50:00,BUY_LL_HIGHVOL_RF_085,0.100128
2026-05-31 23:50:00,SELL_label_HH_hgb_09,0.033668
2026-05-31 23:50:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.064785
2026-05-31 23:50:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.165527
2026-05-31 23:50:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005403
2026-05-31 23:50:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.040734
2026-05-31 23:55:00,BUY_HL_HGB_090,0.265249
2026-05-31 23:55:00,BUY_LL_HGB_088,0.097580
2026-05-31 23:55:00,BUY_LL_HIGHVOL_RF_085,0.085823
2026-05-31 23:55:00,SELL_label_HH_hgb_09,0.031711
2026-05-31 23:55:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.076650
2026-05-31 23:55:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.130226
2026-05-31 23:55:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.003383
2026-05-31 23:55:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.039048
2026-06-01 00:00:00,BUY_HL_HGB_090,0.169783
2026-06-01 00:00:00,BUY_LL_HGB_088,0.397679
2026-06-01 00:00:00,BUY_LL_HIGHVOL_RF_085,0.165361
2026-06-01 00:00:00,SELL_label_HH_hgb_09,0.026299
2026-06-01 00:00:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.059390
2026-06-01 00:00:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.105043
2026-06-01 00:00:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007369
2026-06-01 00:00:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.028622
2026-06-01 00:05:00,BUY_HL_HGB_090,0.173678
2026-06-01 00:05:00,BUY_LL_HGB_088,0.233214
2026-06-01 00:05:00,BUY_LL_HIGHVOL_RF_085,0.147250
2026-06-01 00:05:00,SELL_label_HH_hgb_09,0.057078
2026-06-01 00:05:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.076923
2026-06-01 00:05:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.100583
2026-06-01 00:05:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005248
2026-06-01 00:05:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.031122
2026-06-01 00:10:00,BUY_HL_HGB_090,0.132162
2026-06-01 00:10:00,BUY_LL_HGB_088,0.082150
2026-06-01 00:10:00,BUY_LL_HIGHVOL_RF_085,0.102738
2026-06-01 00:10:00,SELL_label_HH_hgb_09,0.052508
2026-06-01 00:10:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.057862
2026-06-01 00:10:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.128220
2026-06-01 00:10:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006620
2026-06-01 00:10:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.035393
