time,engine_id,score
2026-03-02 00:15:00,BUY_HL_HGB_090,0.023566
2026-03-02 00:15:00,BUY_LL_HGB_088,0.068453
2026-03-02 00:15:00,BUY_LL_HIGHVOL_RF_085,0.328802
2026-03-02 00:15:00,SELL_label_HH_hgb_09,0.031906
2026-03-02 00:15:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.060892
2026-03-02 00:15:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.028415
2026-03-02 00:15:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006227
2026-03-02 00:15:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.012587
2026-03-02 00:20:00,BUY_HL_HGB_090,0.022071
2026-03-02 00:20:00,BUY_LL_HGB_088,0.014633
2026-03-02 00:20:00,BUY_LL_HIGHVOL_RF_085,0.200666
2026-03-02 00:20:00,SELL_label_HH_hgb_09,0.019738
2026-03-02 00:20:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.053209
2026-03-02 00:20:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.030853
2026-03-02 00:20:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005302
2026-03-02 00:20:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.006839
2026-03-02 00:25:00,BUY_HL_HGB_090,0.013623
2026-03-02 00:25:00,BUY_LL_HGB_088,0.030617
2026-03-02 00:25:00,BUY_LL_HIGHVOL_RF_085,0.163504
2026-03-02 00:25:00,SELL_label_HH_hgb_09,0.034391
2026-03-02 00:25:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.059377
2026-03-02 00:25:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.078500
2026-03-02 00:25:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005888
2026-03-02 00:25:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.008242
2026-03-02 00:30:00,BUY_HL_HGB_090,0.016062
